Date,Price,Open,High,Low,Volume,Change_pct,log_return,return_lag1,hl_spread,oc_spread,vol_log,volume_change_pct,obv,obv_change_pct,price_vs_sma20,price_vs_sma50,price_vs_sma200,rsi_14,macd_hist,bband_pos,atr_pct,vol_10d,vol_30d,target_next_log_return,target_direction,sentiment_mean,sentiment_std,sentiment_max,sentiment_min,sentiment_count,positive_ratio,negative_ratio,sentiment_range,sentiment_mom_3d,sentiment_mom_7d,bull_bear_ratio,trends_bitcoin,trends_btc,trends_bitcoin_price,trends_mean,fgi_value,fgi_value_norm,fgi_classification,has_news
2021-11-09,66904.4,67528.7,68493.3,66334.9,66130.0,-0.92,-0.009276111036002501,0.06507898704061935,0.032260957425819664,-0.009244958069680046,11.099392902284302,-0.18438579181055748,-1187070.0,0.058995129088086795,0.0777975262548869,0.1990916465513899,0.46833325650146573,65.6635754472235,127.7871603678409,1.0739855372093232,0.03977807993836838,0.02739053804607679,0.030998421782625102,-0.029914925935069406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.75,Greed,False
2021-11-10,64932.6,66942.6,68990.6,62951.3,96210.0,-2.95,-0.029914925935069406,-0.009276111036002501,0.09300875061217329,-0.030025723530308163,11.474298975231239,0.4548616361711779,-1283280.0,0.08104829538274916,0.04374403142326555,0.1537106810604003,0.42274124331036544,59.50166347243849,78.13035176108633,0.8094516751414663,0.043955028532883134,0.02955745494251917,0.030594777148127063,-0.00194081576699813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.84,Extreme Greed,False
2021-11-11,64806.7,64922.8,65583.3,64121.9,50370.0,-0.19,-0.00194081576699813,-0.029914925935069406,0.022550137562937188,-0.0017882777699052693,10.827170891629782,-0.476457748674774,-1333650.0,0.039250981858986345,0.03828521213354352,0.1428416747741843,0.4175222568724648,59.12018127868962,15.96175755753029,0.7665905278350867,0.04110664042893274,0.029384594639835507,0.03009932954120927,-0.010426552408827821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.75,Greed,False
2021-11-12,64134.5,64782.6,65449.7,62309.7,63270.0,-1.04,-0.010426552408827821,-0.00194081576699813,0.04895960832313342,-0.010004229530769041,11.055182367294991,0.25610482430017867,-1396920.0,0.047441232707231995,0.025198155635996144,0.12335479392396165,0.4012691968794637,57.018259352569316,-85.6899708454398,0.6746441001518197,0.04210548590406547,0.02761162116224246,0.02999906472678071,0.00410945307734633,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.77,Extreme Greed,False
2021-11-13,64398.6,64133.3,64906.0,63381.4,30340.0,0.41,0.00410945307734633,-0.010426552408827821,0.023674427704950086,0.004136696536744493,10.32025521214842,-0.52046783625731,-1366580.0,-0.02171921083526618,0.026521901615779164,0.1195179153706023,0.4056019037152676,57.65525277035415,-146.81242786546045,0.6844313222770038,0.0419018647699085,0.02753155027244599,0.029988066531549347,0.017083431901606806,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.74,Greed,False
2021-11-14,65508.2,64397.2,65508.2,63608.3,33980.0,1.72,0.017083431901606806,0.00410945307734633,0.029002476025902012,0.017252302895156932,10.433556823868823,0.11997363216875412,-1332600.0,-0.02486499143848142,0.0421813450140609,0.1298425327740087,0.4281581710213096,60.316261244311285,-125.03533259000619,0.7834112324006441,0.0406599042998761,0.02617063621000495,0.027169526749085095,-0.029594874712164546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.72,Greed,False
2021-11-15,63597.9,65514.9,66311.2,63439.5,53530.0,-2.92,-0.029594874712164546,0.017083431901606806,0.04515400665745248,-0.029260519362770913,10.888016204326332,0.5753384343731607,-1386130.0,0.040169593276301985,0.009151369293842082,0.08923215982618848,0.3849959846312203,54.0220984191735,-244.87797743417855,0.5636621263329026,0.041942198001596195,0.02833921628182797,0.027645930967394965,-0.05675199023304438,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.74,Greed,False
2021-11-16,60089.1,63605.1,63605.6,58655.9,115360.0,-5.52,-0.05675199023304438,-0.029594874712164546,0.08237267657528566,-0.055278586151110524,11.655821620997155,1.155053241173174,-1501490.0,0.08322451718092827,-0.047772460957927865,0.02286008218614044,0.3082460567487495,44.77896303395691,-548.6571914499773,0.14349977914461007,0.045989919255619696,0.034163559685145374,0.02954404269747659,0.004627389502976765,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.72,Greed,False
2021-11-17,60367.8,60074.2,60814.5,58531.9,73930.0,0.46,0.004627389502976765,-0.05675199023304438,0.03781154854077834,0.004887289385460078,11.210887504768337,-0.3591366158113731,-1427560.0,-0.04923775716121981,-0.04319315372382515,0.020880567198035438,0.31394757974311327,45.57549894165455,-708.839772778334,0.1798439983774874,0.04537175211193479,0.032548315964427206,0.029509861910783232,-0.058189100548644145,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.71,Greed,False
2021-11-18,56955.3,60368.2,60936.9,56524.4,100370.0,-5.65,-0.058189100548644145,0.004627389502976765,0.07747303587199084,-0.05653473186213925,11.51662859989461,0.3576356012444204,-1527930.0,0.07030877861525964,-0.09348145693498544,-0.04182499757155933,0.23962470007601055,38.29215268223218,-1004.5699025229233,-0.08042922902737085,0.05069602201826947,0.025834650330736016,0.030478885292047394,0.019613159093742984,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.52,Neutral,False
2021-11-19,58083.4,56908.3,58335.9,55626.3,74440.0,1.98,0.019613159093742984,-0.058189100548644145,0.04665016166408988,0.02064900901977389,11.217762144303785,-0.25834412673109497,-1453490.0,-0.04871950940160874,-0.07275412860073971,-0.0275126811084635,0.2640519754362156,41.613914631891866,-1077.6958452084023,0.08386108098305453,0.05080797611710058,0.02829576346819031,0.030279665913997098,0.027746875573538218,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.54,Neutral,False
2021-11-20,59717.6,58080.8,59854.6,57435.3,44530.0,2.81,0.027746875573538218,0.019613159093742984,0.04051234476938115,0.028181430007851054,10.703940854834315,-0.40180010746910266,-1408960.0,-0.03063660568700166,-0.04545271088658431,-0.004010669322389027,0.29877202390045365,46.1372512930118,-972.7100067697019,0.2462041598753511,0.050577455988088695,0.030512020950337285,0.028997547536943988,-0.016943475571692523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.34,Fear,False
2021-11-21,58714.3,59724.0,60002.6,58528.3,40980.0,-1.68,-0.016943475571692523,0.027746875573538218,0.025109726250674803,-0.016906101399772236,10.620863823642551,-0.07972153604311705,-1449940.0,0.029085282761753373,-0.05983599174554499,-0.024339379404981876,0.2767749465477989,43.88914439368075,-927.6927711074699,0.17899157096863433,0.050892201729391295,0.03052948267169119,0.02881531515300967,-0.04183248031246557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.43,Fear,False
2021-11-22,56308.8,58719.7,59288.3,55656.8,76450.0,-4.1,-0.04183248031246557,-0.016943475571692523,0.06449258375245077,-0.041057771071718596,11.244405291716395,0.8655441678867741,-1526390.0,0.052726319709781144,-0.09333604699617493,-0.06682655301782714,0.22447887864831695,38.984410545665604,-1009.9933004883194,0.04841329211521355,0.051977158607028166,0.03216440345784123,0.029664912015792008,0.02220635321134725,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.49,Neutral,False
2021-11-23,57573.2,56304.8,57855.1,55542.5,72480.0,2.25,0.02220635321134725,-0.04183248031246557,0.040167994830928255,0.022527386652647627,11.191079737531176,-0.05192936559843031,-1453910.0,-0.04748458781831644,-0.068970538687121,-0.048504438545364015,0.25194212030284135,42.61455489769661,-931.2733852209631,0.18237600738303028,0.05102696591965902,0.03370693984800217,0.029999120605967173,-0.006998160939539124,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,Neutral,False
2021-11-24,57171.7,57559.4,57697.4,55910.6,56680.0,-0.7,-0.006998160939539124,0.02220635321134725,0.031253224934714254,-0.0067356504758563215,10.945194336556535,-0.2179911699779249,-1510590.0,0.038984531367141084,-0.07228211650991778,-0.05691747044315154,0.24343697073397008,41.764827691361,-859.9468885010043,0.18322332653287812,0.046072369971256986,0.03229200723386055,0.029165550350065825,0.03037781775244969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.33,Fear,False
2021-11-25,58935.1,57167.1,59387.3,57029.8,56790.0,3.08,0.03037781775244969,-0.006998160939539124,0.04000162891044556,0.03092687927146908,10.947133141450378,0.001940719830628046,-1453800.0,-0.037594582249319775,-0.042082783346588326,-0.028986167718477174,0.2816923364258017,46.78380630824951,-656.8746428046184,0.3184148789062983,0.04577989783919694,0.034488160058233096,0.028706285908473263,-0.09244858344248252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.42,Fear,False
2021-11-26,53730.9,58937.3,59151.1,53533.5,104030.0,-8.83,-0.09244858344248252,0.03037781775244969,0.1045506403205604,-0.08833794557945479,11.552444210630487,0.8318365909491108,-1557830.0,0.07155729811528411,-0.1211330830521049,-0.11471502852586546,0.16878306466274795,36.72439700221295,-825.030900902409,0.03340858752642425,0.05350765175558727,0.04131157041889459,0.032817104189372934,0.019079482475210362,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.32,Fear,False
2021-11-27,54765.9,53747.2,55280.3,53654.3,40710.0,1.93,0.019079482475210362,-0.09244858344248252,0.02969000783334155,0.0189535454870208,10.614253605184526,-0.6086705757954436,-1517120.0,-0.026132504830437164,-0.09792749096768738,-0.09791511373297357,0.1915470281947833,39.510075695308686,-816.999383971703,0.1441922483164684,0.05262868213353823,0.04217003317676588,0.032266490352332686,0.04508453316317127,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.47,Neutral,False
2021-11-28,57291.5,54758.0,57392.3,53448.3,49280.0,4.61,0.04508453316317127,0.019079482475210362,0.06884092753724375,0.04626721209686256,10.80529389020931,0.21051338737410963,-1467840.0,-0.0324825986078886,-0.04830407292434513,-0.057044003011191724,0.24542543941916573,45.78259956820203,-601.9690918218492,0.3144141418019429,0.0528571303895741,0.04162855524355543,0.033012475388159074,0.00874653557569326,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.21,Extreme Fear,False
2021-11-29,57794.8,57288.1,58855.2,56726.7,58650.0,0.88,0.00874653557569326,0.04508453316317127,0.036828572812779,0.008844768808880106,10.979359904234647,0.19013798701298712,-1409190.0,-0.03995667102681488,-0.032624170218563675,-0.04973215491272498,0.25526257270250463,46.96288279942137,-396.1546730448855,0.36518533704031697,0.05147830897292784,0.04121655300894675,0.03307030980951393,-0.015904037509127604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.27,Fear,False
2021-11-30,56882.9,57795.2,59174.4,55936.9,73660.0,-1.58,-0.015904037509127604,0.00874653557569326,0.0569151713432332,-0.015785047893250574,11.207228765796126,0.25592497868712694,-1482850.0,0.052271162866611265,-0.0414299222077803,-0.06454285744169197,0.23451251915914395,45.04932830335029,-296.3175582824472,0.3218820424651235,0.05015353597352755,0.040191570877723334,0.03314533474927279,0.0057391833810272385,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.33,Fear,False
2021-12-01,57210.3,56891.7,59064.3,56496.5,66750.0,0.58,0.0057391833810272385,-0.015904037509127604,0.04488352621818104,0.00560011390062181,11.108724557423686,-0.09380939451534076,-1416100.0,-0.0450146677007115,-0.029702218003279768,-0.05952812198367541,0.24020470228918667,45.90161658499577,-188.37399266017542,0.3643821564172551,0.05022259977661364,0.04007394355865929,0.033169911048950194,-0.012564112919147797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.4,Fear,False
2021-12-02,56496.0,57207.8,57377.5,55807.9,54940.0,-1.25,-0.012564112919147797,0.0057391833810272385,0.027782497875955794,-0.012442359258702535,10.91401516115817,-0.17692883895131084,-1471040.0,0.038796695148647586,-0.03556976640272702,-0.07100036271371424,0.22338485335606273,44.28769206781864,-147.0575587306621,0.32807497878650516,0.04726327021887769,0.037899610703407124,0.03237354416455863,-0.05203325716223303,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.34,Fear,False
2021-12-03,53631.5,56495.2,57543.6,52008.9,89200.0,-5.07,-0.05203325716223303,-0.012564112919147797,0.10319867988029417,-0.05068926209660285,11.398647529267592,0.6235893702220605,-1560240.0,0.06063737219926035,-0.07597709286713228,-0.11702457424915935,0.16008855404997857,38.449261725295116,-286.5531627205978,0.11920454009737518,0.05355021902107103,0.04033180519048701,0.03355347075156283,-0.08634052426052644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.32,Fear,False
2021-12-04,49195.2,53620.7,53847.2,42587.8,168000.0,-8.27,-0.08634052426052644,-0.05203325716223303,0.2288719224639801,-0.08253342459162227,12.031725210748633,0.883408071748879,-1728240.0,0.10767574219350862,-0.14032970524062105,-0.1867213688484224,0.06340381391107663,31.519096642053228,-631.7211504674672,-0.1742565293476716,0.07121455519469959,0.04748178575241482,0.03654336358609653,0.004265696265598292,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.31,Fear,False
2021-12-05,49405.5,49196.4,49689.3,47797.8,72030.0,0.43,0.004265696265598292,-0.08634052426052644,0.03828521116070073,0.0042503109983657045,11.184851860891301,-0.57125,-1656210.0,-0.0416782391334537,-0.12581454751606802,-0.1801394530426368,0.06648751095429484,32.143478415739295,-789.7313505551167,-0.0792728473422546,0.07151459423979689,0.04537882878836663,0.036605372654351646,0.023140529757312733,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.25,Extreme Fear,False
2021-12-06,50562.1,49412.1,50913.3,47237.9,89680.0,2.34,0.023140529757312733,0.004265696265598292,0.07269080991493632,0.023273651595459414,11.404014208442124,0.24503679022629465,-1566530.0,-0.054147722812928345,-0.0977448304942442,-0.15788150039431037,0.09029582889785637,35.62011679084196,-759.9609066339699,0.07479728594505143,0.06994072635432468,0.03838867030164645,0.03691807040705679,0.00065442634750664,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.18,Extreme Fear,False
2021-12-07,50595.2,50547.4,51918.6,50070.9,56290.0,0.07,0.00065442634750664,0.023140529757312733,0.03651927455568902,0.0009456470560304909,10.93828994344506,-0.37232381801962533,-1510240.0,-0.035932921808072615,-0.08921269909161078,-0.1541008067768238,0.0894476010020464,35.721615931579265,-684.020849496028,0.12114862525921744,0.06923864036791744,0.03747838849019684,0.03634660971848028,-0.002400339139073127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.16,Extreme Fear,False
2021-12-08,50473.9,50596.6,51204.7,48700.7,55590.0,-0.24,-0.002400339139073127,0.00065442634750664,0.04960979833141485,-0.0024250641347441744,10.925776596632632,-0.012435601350150982,-1565830.0,0.03680871914397721,-0.08606462166415374,-0.15221546756835624,0.08531367436764503,35.50073055651599,-591.4179019422706,0.15462695606125373,0.07041998792586718,0.032722853920385125,0.03369436421229955,-0.05869504087981195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.25,Extreme Fear,False
2021-12-09,47596.6,50477.6,50790.2,47341.9,58690.0,-5.7,-0.05869504087981195,-0.002400339139073127,0.07244845220036716,-0.057074821306876716,10.980041672085022,0.05576542543622964,-1624520.0,0.03748171896055119,-0.12990321309845143,-0.19557651757978467,0.02202529508632889,30.65801533831764,-667.7588974710065,0.028278462154228332,0.07631397440753569,0.03470818282213943,0.0348606306754021,-0.009698831910167273,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.28,Fear,False
2021-12-10,47137.2,47591.7,49974.8,47007.1,68060.0,-0.97,-0.009698831910167273,-0.05869504087981195,0.062958767173273,-0.009549984556130587,11.12815964086497,0.1596524109729085,-1692580.0,0.04189545219511004,-0.12827749866247207,-0.1992610612585367,0.011250215498765703,29.95540052860835,-690.1620754568467,0.05889783339021528,0.07304224991847506,0.034833146184136125,0.034684337623947376,0.045155657246950566,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.29,Fear,False
2021-12-11,49314.5,47138.4,49487.0,46834.0,45230.0,4.62,0.045155657246950566,-0.009698831910167273,0.053797564610814266,0.046164061571881916,10.719537971447028,-0.3354393182486042,-1647350.0,-0.026722518285694052,-0.08001583474555085,-0.15902407945755437,0.056720936510023856,37.29068988978034,-507.74260958302466,0.2256968891776232,0.07130487555818846,0.03979445446847045,0.036129104015206984,0.015423539192015234,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.24,Extreme Fear,False
2021-12-12,50081.0,49332.5,50779.2,48670.5,40300.0,1.55,0.015423539192015234,0.045155657246950566,0.042105788622431604,0.01517255359043227,10.604131561522696,-0.1089984523546319,-1607050.0,-0.02446353233981846,-0.06025735449338321,-0.14266854152821762,0.07190167741557674,39.68535051101539,-295.3837204479041,0.2957368199226661,0.06759592317588363,0.040940888158189026,0.03640374716470793,-0.0698204451454296,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.16,Extreme Fear,False
2021-12-13,46703.6,50075.9,50196.1,45848.2,80370.0,-6.74,-0.0698204451454296,0.015423539192015234,0.09309560719088039,-0.06734377215387048,11.294408693583009,0.9942928039702232,-1687420.0,0.0500108895180611,-0.11460305140764415,-0.19659011649439873,-0.0012716766281424263,33.597381849853065,-339.1723625556374,0.12745321662393663,0.07587851900067659,0.04319520531461228,0.03800567666462483,0.03498617581854282,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.27,Fear,False
2021-12-14,48366.5,46709.8,48635.0,46338.3,62540.0,3.56,0.03498617581854282,-0.0698204451454296,0.0474853462623923,0.03546793178305189,11.043577620650547,-0.22184894861266646,-1624880.0,-0.037062497777672454,-0.0753607778160762,-0.16375495628181147,0.032885430739534316,38.59235276282494,-218.78062850555034,0.25540307225809283,0.07188033039397101,0.037187258848957065,0.03859312931810346,0.010386979171409108,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.28,Fear,False
2021-12-15,48871.5,48366.2,49477.9,46572.6,80280.0,1.04,0.010386979171409108,0.03498617581854282,0.05944773538770046,0.010447378541212726,11.293288259235284,0.28365845858650474,-1544600.0,-0.04940672541972335,-0.056631817614133606,-0.1516679203497041,0.04208019690041498,40.066786477485884,-75.19077664631914,0.3058904523976548,0.0716308511680047,0.037346388480171994,0.03858748284169785,-0.025769381697464407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.21,Extreme Fear,False
2021-12-16,47628.2,48876.6,49387.8,47543.9,48200.0,-2.54,-0.025769381697464407,0.010386979171409108,0.03871445908096467,-0.025541874843994908,10.783135046711445,-0.39960139511709014,-1592800.0,0.031205490094522892,-0.07518408425443834,-0.17013528264417077,0.014274510024394171,37.66876319889911,-35.98905793491258,0.24925014080760682,0.07391209409551483,0.03702225958591105,0.03766280619821722,-0.031047137417817047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.28,Fear,False
2021-12-17,46172.2,47630.4,47997.2,45523.8,67500.0,-3.06,-0.031047137417817047,-0.025769381697464407,0.053569030715452035,-0.03061490140750454,11.119897691565697,0.400414937759336,-1660300.0,0.04237820190858854,-0.09591269012195092,-0.19144406812476267,-0.017660148179661217,35.02503057206184,-77.762808370122,0.1903645276918525,0.07150700452405806,0.03774154852688638,0.03782148917091278,0.014705451802318303,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.29,Fear,False
2021-12-18,46856.2,46171.8,47330.2,45513.4,36930.0,1.48,0.014705451802318303,-0.031047137417817047,0.03877395093925661,0.014822900558349342,10.516806585736159,-0.4528888888888889,-1623370.0,-0.0222429681382883,-0.07304919241813035,-0.17502027843474965,-0.0041848455925656,37.25299662771563,-31.353527345364,0.2554771093507649,0.056068658698620134,0.038462119566031315,0.03687790019647022,-0.003242817399571136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.23,Extreme Fear,False
2021-12-19,46704.5,46855.7,48270.2,46438.4,44050.0,-0.32,-0.003242817399571136,0.014705451802318303,0.039221060069158126,-0.003226928634082878,10.693103332582247,0.19279718386135936,-1667420.0,0.027134910710435722,-0.06580219357313821,-0.17328502998137263,-0.008372889586367505,36.950378085389346,14.633357588838862,0.26202072842505236,0.05615947071481332,0.033988159578775996,0.03655436464558286,0.004074805023215394,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.24,Extreme Fear,False
2021-12-20,46895.2,46703.4,47488.9,45577.3,57530.0,0.41,0.004074805023215394,-0.003242817399571136,0.040763233763796695,0.004106767387384979,10.960079211941625,0.30601589103291715,-1609890.0,-0.03450240491297929,-0.05252355068492476,-0.16565179494852766,-0.0051380228007094075,37.63620832429013,79.76260004787218,0.2912037514394866,0.053244559906222476,0.03391565024932181,0.036024113306374006,0.041902970641147584,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.29,Fear,False
2021-12-21,48902.0,46900.1,49306.1,46654.0,57880.0,4.28,0.041902970641147584,0.004074805023215394,0.054232955707333004,0.042684343956622725,10.966144457721258,0.006083782374413316,-1552010.0,-0.03595276695923322,-0.0036151601597654848,-0.12621205869527818,0.036110984898367615,44.48034935983208,269.1931830031408,0.4824557636934622,0.05223449815082056,0.03344126048967248,0.037109330664648145,-0.00620093739206373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.25,Extreme Fear,False
2021-12-22,48599.7,48898.7,49540.3,48449.7,40890.0,-0.62,-0.00620093739206373,0.041902970641147584,0.022440467739512915,-0.006114681985410655,10.618665268916827,-0.2935383552176918,-1592900.0,0.02634647972629045,-0.0017441855091183678,-0.12705213169078267,0.028281186707288963,43.70229591514698,378.6282606489913,0.4883935600441717,0.05048208704404111,0.03296856563050471,0.03649115594667483,0.04429868138216867,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.27,Fear,False
2021-12-23,50801.0,48599.6,51355.6,48053.4,56240.0,4.53,0.04429868138216867,-0.00620093739206373,0.06500265742800333,0.045296669108387755,10.9374013072653,0.3753974076791391,-1536660.0,-0.03530667336304849,0.04651352025592104,-0.08352287018245153,0.07315537148158002,50.493258699983485,591.0978704735403,0.8744840086322242,0.04808918272137499,0.02635814906442385,0.037271769894459954,-0.00029334433420876723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.45,Fear,False
2021-12-24,50786.1,50807.4,51795.3,50428.4,45970.0,-0.03,-0.00029334433420876723,0.04429868138216867,0.0269148448098988,-0.0004192302696064532,10.735766041881055,-0.18261024182076813,-1582630.0,0.029915531086902813,0.044495017598285225,-0.08026526904062303,0.07089417895851446,50.44889946156593,714.2295827543958,0.8415381424832512,0.04585183178636897,0.024715541813967415,0.03727433709500865,-0.007504543953344402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.34,Fear,False
2021-12-25,50406.4,50789.6,51140.2,50196.8,26670.0,-0.75,-0.007504543953344402,-0.00029334433420876723,0.01871587734890796,-0.0075448517019231715,10.191332111786215,-0.4198390254513813,-1609300.0,0.01685169622716609,0.03561998229807761,-0.08363406256741202,0.060983413904160955,49.26123172108806,750.0027063407142,0.7667365179661051,0.04377462839185951,0.02491946172440923,0.03670876561335527,0.007382455852844312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.41,Fear,False
2021-12-26,50779.9,50404.0,51247.0,49527.0,32340.000000000004,0.74,0.007382455852844312,-0.007504543953344402,0.033871669696080534,0.007457741449091371,10.384091054112533,0.21259842519685046,-1576960.0,-0.020095693779904278,0.043060317885479815,-0.07323714959014838,0.0673344883955469,50.49581355906547,775.5039292094793,0.8197700873504011,0.04290589668071701,0.022765264809586707,0.032849912983453265,-0.0020047691423724,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.39,Fear,False
2021-12-27,50678.2,50783.6,52016.3,50459.0,43900.0,-0.2,-0.0020047691423724,0.007382455852844312,0.03072918927665156,-0.0020754731842563636,10.689692377847104,0.3574520717377858,-1620860.0,0.027838372564935154,0.04088258805300393,-0.07082150107407559,0.06362871650619306,50.13807753872966,761.1364232975804,0.8026650967163325,0.039058778161587634,0.0189967325723745,0.03261063978101951,-0.06381500032924552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.37,Fear,False
